record_id,employee_id,employee_name,department,pay_period_start,pay_period_end,payment_date,gross_pay,overtime_hours,overtime_pay,benefits_premium,deductions,net_pay,eft_reference,bank_account,payment_status
1223,E1292,Employee_292,Pension,01/01/2025,01/14/2025,01/16/2025,4331.95,0.98,78.16,50,921.68,3360.27,EFT688426,XXXX999,Held
1224,E1268,Employee_268,Pension,01/15/2025,01/28/2025,01/30/2025,5108.59,0.57,54.02,120,785.37,4203.22,EFT354085,XXXX001,Paid
1225,E1220,Employee_220,Benefits,01/29/2025,02/11/2025,02/13/2025,4197.64,0.32,25.04,0,976.01,3221.63,EFT817999,XXXX999,Paid
1226,E1211,Employee_211,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,4157.11,0.64,49.29,120,968.2,3068.91,EFT483010,XXXX003,Paid
1227,E1176,Employee_176,HR,02/26/2025,03/11/2025,03/13/2025,4264.86,0.97,76.18,120,803.51,3341.35,EFT787247,XXXX001,Paid
1228,E1086,Employee_86,Benefits,03/12/2025,03/25/2025,03/27/2025,4877.7,0.3,27.28,120,1042.1,3715.6,EFT746154,XXXX004,Paid
1229,E1225,Employee_225,Finance,03/26/2025,04/08/2025,04/10/2025,3983.85,1.35,98.35,200,735.77,3048.08,EFT957915,XXXX002,Paid
1230,E1191,Employee_191,Pension,04/09/2025,04/22/2025,04/24/2025,3538.2,0.51,33.51,75,644.86,2818.34,EFT894541,XXXX001,Paid
1231,E1027,Employee_27,Pension,04/23/2025,05/06/2025,05/08/2025,4697.92,0.16,14.05,75,780.1,3842.82,EFT751168,XXXX002,Paid
1232,E1147,Employee_147,Finance,05/07/2025,05/20/2025,05/22/2025,4669.63,0.98,84.26,200,742.42,3727.21,EFT459946,XXXX001,Paid
1233,E1241,Employee_241,Finance,05/21/2025,06/03/2025,06/05/2025,3852.61,0.58,41.45,200,890.49,2762.12,EFT447997,XXXX002,Paid
1234,E1108,Employee_108,Pension,06/04/2025,06/17/2025,06/19/2025,3609.9,0.97,64.48,50,768.27,2791.63,EFT672967,XXXX999,Paid
1235,E1280,Employee_280,Payroll Ops,06/18/2025,07/01/2025,07/03/2025,4820.25,1.02,90.46,120,800.69,3899.56,EFT753306,XXXX002,Paid
1236,E1009,Employee_9,Payroll Ops,07/02/2025,07/15/2025,07/17/2025,4130.66,0.08,6.19,50,640.46,3440.2,EFT711324,XXXX999,Paid
1237,E1087,Employee_87,Finance,07/16/2025,07/29/2025,07/31/2025,3672.46,0.29,19.86,75,724.05,2873.41,EFT397809,XXXX002,Paid
1238,E1138,Employee_138,Finance,07/30/2025,08/12/2025,08/14/2025,4531.04,0.05,4.24,50,754.28,3726.76,EFT587546,XXXX001,Paid
1239,E1138,Employee_138,IT,08/13/2025,08/26/2025,08/28/2025,5801.61,2.8,289.39,200,895.24,4706.37,EFT993473,XXXX003,Paid
1240,E1009,Employee_9,Benefits,08/27/2025,09/09/2025,09/11/2025,2858.77,0.1,5.35,50,596.85,2211.92,EFT780956,XXXX004,Paid
1241,E1194,Employee_194,HR,09/10/2025,09/23/2025,09/25/2025,4780.19,0.78,68.9,120,937.45,3722.74,EFT844162,XXXX001,Paid
1242,E1248,Employee_248,Customer Service,09/24/2025,10/07/2025,10/09/2025,3291.93,0.6,36.62,75,532.69,2684.24,EFT726111,XXXX999,Paid
1243,E1101,Employee_101,HR,10/08/2025,10/21/2025,10/23/2025,4957.36,0.24,22.21,120,782.2,4055.16,EFT580233,XXXX999,Paid
1244,E1011,Employee_11,Finance,10/22/2025,11/04/2025,11/06/2025,4776.13,0.46,40.84,50,841.34,3884.79,EFT359409,XXXX999,Paid
1245,E1250,Employee_250,Payroll Ops,11/05/2025,11/18/2025,11/20/2025,2520.15,2.16,98.09,0,442.72,2077.43,EFT880550,XXXX002,Paid
1246,E1180,Employee_180,Benefits,11/19/2025,12/02/2025,12/04/2025,4973.81,1.07,97.82,200,962.9,3810.91,EFT755602,XXXX003,Paid
1247,E1256,Employee_256,Benefits,12/03/2025,12/16/2025,12/18/2025,4738.07,0.01,0.89,0,1005.95,3732.12,EFT951331,XXXX001,Paid
1248,E1198,Employee_198,Customer Service,12/17/2025,12/30/2025,01/01/2026,3994.67,0.05,3.74,75,632.72,3286.95,EFT130897,XXXX999,Paid
1249,E1115,Employee_115,Pension,01/01/2025,01/14/2025,01/16/2025,4276.3,0.76,60.08,0,813.37,3462.93,EFT458388,XXXX004,Paid
1250,E1044,Employee_44,IT,01/15/2025,01/28/2025,01/30/2025,4630.57,0.06,5.2,0,905.1,3725.47,EFT500773,XXXX999,Failed
1251,E1116,Employee_116,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,4880.54,0.38,34.53,50,1006.42,3824.12,EFT352036,XXXX999,Paid
1252,E1159,Employee_159,HR,02/12/2025,02/25/2025,02/27/2025,3725.09,0.1,6.97,50,707.3,2967.79,EFT445280,XXXX004,Paid
1253,E1105,Employee_105,IT,02/26/2025,03/11/2025,03/13/2025,2533.28,1.02,47.54,0,582.66,1950.62,EFT245308,XXXX999,Paid
1254,E1103,Employee_103,Customer Service,03/12/2025,03/25/2025,03/27/2025,3115.49,0.24,13.96,0,587.2,2528.29,EFT244818,XXXX003,Paid
1255,E1268,Employee_268,Pension,03/26/2025,04/08/2025,04/10/2025,5133.12,0.34,32.52,50,934.65,4148.47,EFT550955,XXXX002,Paid
1256,E1289,Employee_289,Pension,04/09/2025,04/22/2025,04/24/2025,4516.59,0.3,25.26,200,1071.1,3245.49,EFT432918,XXXX001,Paid
1257,E1060,Employee_60,Pension,04/23/2025,05/06/2025,05/08/2025,4028.2,4,281.04,50,925.58,3052.62,EFT433025,XXXX002,Paid
1258,E1163,Employee_163,Payroll Ops,05/07/2025,05/20/2025,05/22/2025,3017.48,1.6,87.89,200,644.76,2172.72,EFT531228,XXXX003,Paid
1259,E1140,Employee_140,Pension,05/21/2025,06/03/2025,06/05/2025,5021.72,0.49,45.72,75,846.65,4100.07,EFT916953,XXXX002,Paid
1260,E1094,Employee_94,Finance,06/04/2025,06/17/2025,06/19/2025,2939.11,0.25,13.71,0,466.79,2472.32,EFT899484,XXXX999,Paid
1261,E1290,Employee_290,HR,06/18/2025,07/01/2025,07/03/2025,3354.29,0.15,9.41,200,556.79,2597.5,EFT342128,XXXX999,Paid
1262,E1013,Employee_13,Benefits,07/02/2025,07/15/2025,07/17/2025,4024.95,0.05,3.77,75,741.21,3208.74,EFT183336,XXXX004,Paid
1263,E1240,Employee_240,IT,07/16/2025,07/29/2025,07/31/2025,4420.86,0.58,47.56,120,1052.32,3248.54,EFT781121,XXXX003,Paid
1264,E1198,Employee_198,Payroll Ops,07/30/2025,08/12/2025,08/14/2025,5337.17,1.09,106.89,50,981.72,4305.45,EFT596864,XXXX002,Paid
1265,E1115,Employee_115,Finance,08/13/2025,08/26/2025,08/28/2025,3596.74,0.92,60.99,50,831.24,2715.5,EFT528436,XXXX001,Paid
1266,E1211,Employee_211,Pension,08/27/2025,09/09/2025,09/11/2025,4390.94,0.34,27.81,120,1004.41,3266.53,EFT878427,XXXX002,Paid
1267,E1033,Employee_33,Pension,09/10/2025,09/23/2025,09/25/2025,4335.33,0.17,13.77,120,917.69,3297.64,EFT560623,XXXX999,Paid
1268,E1166,Employee_166,Customer Service,09/24/2025,10/07/2025,10/09/2025,3101.42,0.11,6.38,50,725.78,2325.64,EFT579770,XXXX002,Paid
1269,E1021,Employee_21,HR,10/08/2025,10/21/2025,10/23/2025,6091.09,0.41,46.47,75,1088.62,4927.47,EFT871051,XXXX004,Paid
1270,E1201,Employee_201,HR,10/22/2025,11/04/2025,11/06/2025,3954.54,0.16,11.83,200,738.47,3016.07,EFT878533,XXXX999,Paid
1271,E1268,Employee_268,IT,11/05/2025,11/18/2025,11/20/2025,5006.29,2.31,207.83,200,935.83,3870.46,EFT838315,XXXX001,Paid
1272,E1231,Employee_231,Payroll Ops,11/19/2025,12/02/2025,12/04/2025,3324.93,0.23,14.28,0,822.58,2502.35,EFT967182,XXXX001,Paid
1273,E1125,Employee_125,HR,12/03/2025,12/16/2025,12/18/2025,3863.49,0.18,13,200,957.16,2706.33,EFT663996,XXXX004,Held
1274,E1020,Employee_20,HR,12/17/2025,12/30/2025,01/01/2026,4032.39,1.46,107.45,200,713.52,3118.87,EFT506216,XXXX999,Paid
1275,E1025,Employee_25,Pension,01/01/2025,01/14/2025,01/16/2025,1928.16,0.81,28.85,120,442.46,1365.7,EFT405323,XXXX004,Paid
1276,E1155,Employee_155,Customer Service,01/15/2025,01/28/2025,01/30/2025,4336.23,0.11,8.93,50,974.26,3311.97,EFT967823,XXXX003,Paid
1277,E1216,Employee_216,Benefits,01/29/2025,02/11/2025,02/13/2025,4379.69,0.36,29.36,50,839.02,3490.67,EFT742917,XXXX001,Paid
1278,E1072,Employee_72,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,4643.44,0.79,67.78,0,1036.53,3606.91,EFT970206,XXXX004,Paid
1279,E1256,Employee_256,Finance,02/26/2025,03/11/2025,03/13/2025,4788.92,0.05,4.49,75,833.57,3880.35,EFT288503,XXXX999,Paid
1280,E1279,Employee_279,Pension,03/12/2025,03/25/2025,03/27/2025,4946.72,0.18,16.64,120,1192.35,3634.37,EFT512160,XXXX004,Paid
1281,E1012,Employee_12,Pension,03/26/2025,04/08/2025,04/10/2025,4112.83,0.42,32.14,50,939.31,3123.52,EFT575718,XXXX999,Paid
1282,E1103,Employee_103,Payroll Ops,04/09/2025,04/22/2025,04/24/2025,3898.02,0.46,33.33,200,908.4,2789.62,EFT194560,XXXX003,Paid
1283,E1083,Employee_83,IT,04/23/2025,05/06/2025,05/08/2025,4536.07,0.85,71.16,50,1007.37,3478.7,EFT868881,XXXX001,Paid
1284,E1230,Employee_230,IT,05/07/2025,05/20/2025,05/22/2025,5741.52,0.4,42.74,0,930.81,4810.71,EFT480573,XXXX001,Paid
1285,E1196,Employee_196,IT,05/21/2025,06/03/2025,06/05/2025,3607.46,2.06,134.16,120,625.17,2862.29,EFT929493,XXXX999,Paid
1286,E1081,Employee_81,Payroll Ops,06/04/2025,06/17/2025,06/19/2025,3333.41,0.51,31.57,50,534.32,2749.09,EFT677079,XXXX004,Paid
1287,E1087,Employee_87,Benefits,06/18/2025,07/01/2025,07/03/2025,5817.78,0.01,1.09,120,1280.31,4417.47,EFT692960,XXXX002,Paid
1288,E1074,Employee_74,Pension,07/02/2025,07/15/2025,07/17/2025,4956,0.42,38.72,50,1196.86,3709.14,EFT906519,XXXX001,Paid
1289,E1158,Employee_158,IT,07/16/2025,07/29/2025,07/31/2025,4509.35,0.57,47.68,75,898.8,3535.55,EFT905967,XXXX004,Paid
1290,E1092,Employee_92,Finance,07/30/2025,08/12/2025,08/14/2025,3988.73,1.56,113.35,0,859.27,3129.46,EFT237962,XXXX002,Paid
1291,E1129,Employee_129,Finance,08/13/2025,08/26/2025,08/28/2025,5566.35,1.6,162.13,120,1318.02,4128.33,EFT580921,XXXX004,Paid
1292,E1278,Employee_278,Customer Service,08/27/2025,09/09/2025,09/11/2025,4555.65,0.28,23.79,120,1022.81,3412.84,EFT106029,XXXX999,Paid
1293,E1121,Employee_121,Pension,09/10/2025,09/23/2025,09/25/2025,5335.58,4.6,423.65,120,770.56,4445.02,EFT717466,XXXX004,Paid
1294,E1226,Employee_226,Finance,09/24/2025,10/07/2025,10/09/2025,4625.1,0.64,54.84,120,1086.69,3418.41,EFT730421,XXXX999,Paid
1295,E1280,Employee_280,Benefits,10/08/2025,10/21/2025,10/23/2025,4730.84,0.65,56.96,120,846.62,3764.22,EFT749871,XXXX999,Paid
1296,E1106,Employee_106,Finance,10/22/2025,11/04/2025,11/06/2025,3799.31,0.41,28.98,0,742.53,3056.78,EFT293818,XXXX002,Paid
1297,E1178,Employee_178,Finance,11/05/2025,11/18/2025,11/20/2025,3822.65,0.17,12.15,120,685.07,3017.58,EFT252436,XXXX001,Paid
1298,E1152,Employee_152,Benefits,11/19/2025,12/02/2025,12/04/2025,5025.94,1.21,111.5,200,836.15,3989.79,EFT191962,XXXX001,Paid
1299,E1091,Employee_91,Pension,12/03/2025,12/16/2025,12/18/2025,5228.45,0.01,0.98,50,956.22,4222.23,EFT804737,XXXX003,Paid
1300,E1293,Employee_293,Customer Service,12/17/2025,12/30/2025,01/01/2026,3804.91,0.04,2.85,50,745.34,3009.57,EFT689485,XXXX002,Failed
1301,E1296,Employee_296,Benefits,01/01/2025,01/14/2025,01/16/2025,3335.04,0.16,9.98,200,525.1,2609.94,EFT137581,XXXX001,Paid
1302,E1165,Employee_165,Benefits,01/15/2025,01/28/2025,01/30/2025,5087.9,0.04,3.81,50,830.96,4206.94,EFT497346,XXXX001,Paid
1303,E1281,Employee_281,Finance,01/29/2025,02/11/2025,02/13/2025,6367.45,0.45,53.28,75,1441.84,4850.61,EFT407057,XXXX004,Paid
1304,E1140,Employee_140,Benefits,02/12/2025,02/25/2025,02/27/2025,3556.23,0.01,0.67,0,735.44,2820.79,EFT652654,XXXX004,Paid
1305,E1107,Employee_107,HR,02/26/2025,03/11/2025,03/13/2025,4411.45,1.92,153.29,50,846.27,3515.18,EFT161010,XXXX001,Paid
1306,E1270,Employee_270,Finance,03/12/2025,03/25/2025,03/27/2025,2817.5,2.33,117.94,120,527.18,2170.32,EFT607157,XXXX999,Paid
1307,E1147,Employee_147,Payroll Ops,03/26/2025,04/08/2025,04/10/2025,4441.66,0.27,22.37,200,1026.89,3214.77,EFT738419,XXXX003,Paid
1308,E1294,Employee_294,HR,04/09/2025,04/22/2025,04/24/2025,3278.56,0.99,59.75,200,500.51,2578.05,EFT471042,XXXX002,Paid
1309,E1254,Employee_254,HR,04/23/2025,05/06/2025,05/08/2025,3494.09,0.13,8.5,200,700.76,2593.33,EFT864605,XXXX004,Paid
1310,E1092,Employee_92,HR,05/07/2025,05/20/2025,05/22/2025,4353.92,0.24,19.5,120,700.17,3533.75,EFT344026,XXXX003,Failed
1311,E1000,Employee_0,Finance,05/21/2025,06/03/2025,06/05/2025,4203.61,1,77.37,75,725.69,3402.92,EFT125151,XXXX004,Paid
1312,E1060,Employee_60,IT,06/04/2025,06/17/2025,06/19/2025,5214.77,0.34,33.03,0,780.47,4434.3,EFT989265,XXXX002,Paid
1313,E1212,Employee_212,Payroll Ops,06/18/2025,07/01/2025,07/03/2025,4241.74,0.01,0.8,50,826.96,3364.78,EFT147702,XXXX003,Paid
1314,E1108,Employee_108,Finance,07/02/2025,07/15/2025,07/17/2025,4785.38,0.94,82.88,0,805.61,3979.77,EFT771736,XXXX002,Paid
1315,E1130,Employee_130,Customer Service,07/16/2025,07/29/2025,07/31/2025,4609.61,0.08,6.9,120,1140.3,3349.31,EFT171131,XXXX003,Paid
1316,E1281,Employee_281,Benefits,07/30/2025,08/12/2025,08/14/2025,4036.16,1.54,113.27,120,919.92,2996.24,EFT904291,XXXX001,Paid
1317,E1170,Employee_170,Benefits,08/13/2025,08/26/2025,08/28/2025,4138.22,0.09,6.97,200,832.52,3105.7,EFT515287,XXXX999,Paid
1318,E1014,Employee_14,Customer Service,08/27/2025,09/09/2025,09/11/2025,4350.16,3.71,282.93,120,664.31,3565.85,EFT284160,XXXX002,Paid
1319,E1173,Employee_173,IT,09/10/2025,09/23/2025,09/25/2025,4480.92,0.01,0.84,0,827.45,3653.47,EFT602381,XXXX004,Paid
1320,E1069,Employee_69,Payroll Ops,09/24/2025,10/07/2025,10/09/2025,4548.74,0.45,38.06,120,895,3533.74,EFT262934,XXXX004,Paid
1321,E1274,Employee_274,Benefits,10/08/2025,10/21/2025,10/23/2025,4547.86,0.33,27.97,120,996.86,3431,EFT584935,XXXX004,Paid
1322,E1028,Employee_28,Customer Service,10/22/2025,11/04/2025,11/06/2025,5446.93,0.17,17.31,200,1088.37,4158.56,EFT646384,XXXX003,Paid
1323,E1161,Employee_161,HR,11/05/2025,11/18/2025,11/20/2025,4386.19,0.47,38.32,75,959.56,3351.63,EFT661916,XXXX001,Paid
1324,E1169,Employee_169,Customer Service,11/19/2025,12/02/2025,12/04/2025,6275.04,0.85,98.44,0,1278.07,4996.97,EFT934438,XXXX003,Paid
1325,E1076,Employee_76,Benefits,12/03/2025,12/16/2025,12/18/2025,4493.98,1.01,83.52,120,702.34,3671.64,EFT981578,XXXX001,Paid
1326,E1192,Employee_192,IT,12/17/2025,12/30/2025,01/01/2026,5179.05,0.49,47.15,0,1214.75,3964.3,EFT660226,XXXX002,Paid
1327,E1199,Employee_199,Pension,01/01/2025,01/14/2025,01/16/2025,5132.62,2.72,249.06,0,1166.69,3965.93,EFT724103,XXXX001,Paid
1328,E1157,Employee_157,IT,01/15/2025,01/28/2025,01/30/2025,3947.76,0.14,10.34,120,681.3,3146.46,EFT999488,XXXX003,Paid
1329,E1139,Employee_139,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,4574.8,0.04,3.43,50,832.32,3692.48,EFT191014,XXXX004,Paid
1330,E1190,Employee_190,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,3669.5,0.17,11.66,120,905.28,2644.22,EFT969749,XXXX003,Paid
1331,E1154,Employee_154,Pension,02/26/2025,03/11/2025,03/13/2025,3050.13,0.69,38.96,50,688.45,2311.68,EFT217683,XXXX003,Paid
1332,E1103,Employee_103,Finance,03/12/2025,03/25/2025,03/27/2025,2306.71,0.42,18.02,0,507.17,1799.54,EFT565330,XXXX999,Paid
1333,E1247,Employee_247,HR,03/26/2025,04/08/2025,04/10/2025,3557.86,0.9,59.04,50,733.4,2774.46,EFT261562,XXXX002,Paid
1334,E1247,Employee_247,IT,04/09/2025,04/22/2025,04/24/2025,4471.66,1.08,88.75,50,1026.31,3395.35,EFT649063,XXXX003,Paid
1335,E1073,Employee_73,Customer Service,04/23/2025,05/06/2025,05/08/2025,2870.26,0.11,5.91,50,463.74,2356.52,EFT203024,XXXX999,Paid
1336,E1067,Employee_67,Pension,05/07/2025,05/20/2025,05/22/2025,4016.89,0.06,4.51,200,741.42,3075.47,EFT859767,XXXX001,Paid
1337,E1267,Employee_267,Finance,05/21/2025,06/03/2025,06/05/2025,4943.15,0.11,10.17,0,873.7,4069.45,EFT104309,XXXX003,Paid
1338,E1044,Employee_44,Benefits,06/04/2025,06/17/2025,06/19/2025,6298.96,1.14,131.82,50,929.63,5319.33,EFT589554,XXXX001,Paid
1339,E1159,Employee_159,Finance,06/18/2025,07/01/2025,07/03/2025,3267.89,1.61,95.76,75,608.52,2584.37,EFT705615,XXXX003,Paid
1340,E1107,Employee_107,Benefits,07/02/2025,07/15/2025,07/17/2025,4263.27,0.47,37.24,200,662.66,3400.61,EFT310297,XXXX002,Paid
1341,E1272,Employee_272,Benefits,07/16/2025,07/29/2025,07/31/2025,3209.89,0.56,33.35,200,749.13,2260.76,EFT910326,XXXX004,Paid
1342,E1139,Employee_139,Pension,07/30/2025,08/12/2025,08/14/2025,3491.34,1.49,94.89,75,728.36,2687.98,EFT265146,XXXX003,Paid
1343,E1286,Employee_286,HR,08/13/2025,08/26/2025,08/28/2025,3754.93,0.81,56.17,50,558.45,3146.48,EFT207348,XXXX002,Paid
1344,E1281,Employee_281,Benefits,08/27/2025,09/09/2025,09/11/2025,3634.37,0.42,28.4,120,604.37,2910,EFT384218,XXXX002,Paid
1345,E1145,Employee_145,HR,09/10/2025,09/23/2025,09/25/2025,4060.61,0.12,9.12,75,726.8,3258.81,EFT356717,XXXX002,Paid
1346,E1173,Employee_173,HR,09/24/2025,10/07/2025,10/09/2025,5220.02,0.47,45.6,200,1134.71,3885.31,EFT565198,XXXX001,Paid
1347,E1241,Employee_241,IT,10/08/2025,10/21/2025,10/23/2025,5366.7,1.97,191.17,0,981.69,4385.01,EFT152906,XXXX001,Paid
1348,E1044,Employee_44,Payroll Ops,10/22/2025,11/04/2025,11/06/2025,5691.3,0.45,47.62,200,847.72,4643.58,EFT510954,XXXX002,Paid
1349,E1228,Employee_228,HR,11/05/2025,11/18/2025,11/20/2025,4400.03,1.02,82.57,200,893.41,3306.62,EFT472899,XXXX003,Paid
1350,E1101,Employee_101,IT,11/19/2025,12/02/2025,12/04/2025,2702.26,0.8,39.93,50,517.72,2134.54,EFT895242,XXXX999,Paid
1351,E1238,Employee_238,HR,12/03/2025,12/16/2025,12/18/2025,4178.91,0.28,21.82,0,675.37,3503.54,EFT238197,XXXX001,Paid
1352,E1239,Employee_239,Finance,12/17/2025,12/30/2025,01/01/2026,3860.51,0.85,60.56,50,668.07,3142.44,EFT577714,XXXX003,Paid
1353,E1238,Employee_238,Payroll Ops,01/01/2025,01/14/2025,01/16/2025,3336.73,2.1,126.41,75,534.05,2727.68,EFT342948,XXXX002,Paid
1354,E1132,Employee_132,Benefits,01/15/2025,01/28/2025,01/30/2025,4125.11,0.29,22.31,50,984.57,3090.54,EFT511122,XXXX002,Paid
1355,E1169,Employee_169,Customer Service,01/29/2025,02/11/2025,02/13/2025,3332,0.03,1.87,200,754.2,2377.8,EFT440536,XXXX004,Paid
1356,E1033,Employee_33,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,6048.85,0.25,28.22,50,1221.41,4777.44,EFT218370,XXXX003,Paid
1357,E1087,Employee_87,Benefits,02/26/2025,03/11/2025,03/13/2025,4292.64,0.07,5.63,75,768.51,3449.13,EFT905245,XXXX003,Paid
1358,E1065,Employee_65,HR,03/12/2025,03/25/2025,03/27/2025,3954.63,0.63,46.17,50,755.12,3149.51,EFT207932,XXXX004,Paid
1359,E1054,Employee_54,Benefits,03/26/2025,04/08/2025,04/10/2025,4416.61,0.54,44.27,50,886.79,3479.82,EFT683165,XXXX001,Paid
1360,E1272,Employee_272,Payroll Ops,04/09/2025,04/22/2025,04/24/2025,3427.67,0.5,31.84,75,818.62,2534.05,EFT520286,XXXX999,Paid
1361,E1124,Employee_124,HR,04/23/2025,05/06/2025,05/08/2025,3321.08,1.08,65.92,200,512.78,2608.3,EFT266744,XXXX004,Paid
1362,E1174,Employee_174,Pension,05/07/2025,05/20/2025,05/22/2025,4043.7,0.1,7.57,75,694.16,3274.54,EFT953452,XXXX999,Paid
1363,E1222,Employee_222,HR,05/21/2025,06/03/2025,06/05/2025,5037.47,0.11,10.37,200,1228.11,3609.36,EFT925571,XXXX003,Paid
1364,E1120,Employee_120,Pension,06/04/2025,06/17/2025,06/19/2025,4143.23,0.75,57.46,50,820.01,3273.22,EFT794799,XXXX001,Paid
1365,E1293,Employee_293,Customer Service,06/18/2025,07/01/2025,07/03/2025,4985.84,1.56,141.69,50,891.79,4044.05,EFT610268,XXXX001,Paid
1366,E1237,Employee_237,Benefits,07/02/2025,07/15/2025,07/17/2025,4699.25,4.85,391.72,75,986.04,3638.21,EFT682051,XXXX001,Paid
1367,E1090,Employee_90,Benefits,07/16/2025,07/29/2025,07/31/2025,6231.4,5.06,539.97,75,1266.53,4889.87,EFT525505,XXXX001,Paid
1368,E1194,Employee_194,Benefits,07/30/2025,08/12/2025,08/14/2025,5336.29,1.45,141.24,50,813.17,4473.12,EFT618306,XXXX001,Paid
1369,E1071,Employee_71,HR,08/13/2025,08/26/2025,08/28/2025,4710.76,0.83,72.19,75,945.89,3689.87,EFT891662,XXXX001,Paid
1370,E1076,Employee_76,Payroll Ops,08/27/2025,09/09/2025,09/11/2025,5187.98,0.24,23.24,0,1245.64,3942.34,EFT657062,XXXX003,Paid
1371,E1295,Employee_295,Payroll Ops,09/10/2025,09/23/2025,09/25/2025,3737.7,0.36,25.06,50,580.75,3106.95,EFT305171,XXXX002,Paid
1372,E1162,Employee_162,Benefits,09/24/2025,10/07/2025,10/09/2025,4191.35,0.72,55.83,50,643.12,3498.23,EFT697978,XXXX003,Paid
1373,E1222,Employee_222,IT,10/08/2025,10/21/2025,10/23/2025,3375.88,2.11,128.48,50,576.47,2749.41,EFT460987,XXXX001,Paid
1374,E1261,Employee_261,Payroll Ops,10/22/2025,11/04/2025,11/06/2025,1966.75,0.41,15,200,305.65,1461.1,EFT988811,XXXX002,Paid
1375,E1031,Employee_31,Benefits,11/05/2025,11/18/2025,11/20/2025,4179.02,0.52,40.35,50,903.27,3225.75,EFT675547,XXXX001,Paid
1376,E1286,Employee_286,Customer Service,11/19/2025,12/02/2025,12/04/2025,4478.98,0.87,71.89,120,686.23,3672.75,EFT476695,XXXX001,Paid
1377,E1015,Employee_15,Pension,12/03/2025,12/16/2025,12/18/2025,5367.49,0.09,9.04,200,878.62,4288.87,EFT552686,XXXX999,Paid
1378,E1162,Employee_162,IT,12/17/2025,12/30/2025,01/01/2026,3169.77,1.01,58.91,200,606.32,2363.45,EFT501384,XXXX004,Paid
1379,E1279,Employee_279,Pension,01/01/2025,01/14/2025,01/16/2025,3535.63,0.89,58.03,50,606.72,2878.91,EFT794668,XXXX002,Paid
1380,E1096,Employee_96,HR,01/15/2025,01/28/2025,01/30/2025,4164.58,0.44,34.08,0,981.87,3182.71,EFT503277,XXXX003,Paid
1381,E1078,Employee_78,Benefits,01/29/2025,02/11/2025,02/13/2025,4494.05,0.17,14.28,200,785.87,3508.18,EFT802615,XXXX002,Paid
1382,E1036,Employee_36,IT,02/12/2025,02/25/2025,02/27/2025,2820.88,0.8,41.69,200,628.11,1992.77,EFT116470,XXXX002,Paid
1383,E1249,Employee_249,IT,02/26/2025,03/11/2025,03/13/2025,2485.94,0.63,29.02,50,553.57,1882.37,EFT557949,XXXX002,Paid
1384,E1212,Employee_212,Customer Service,03/12/2025,03/25/2025,03/27/2025,3583.32,1.04,68.54,120,593.38,2869.94,EFT578180,XXXX999,Paid
1385,E1092,Employee_92,Payroll Ops,03/26/2025,04/08/2025,04/10/2025,5235.68,0.01,0.98,120,842.52,4273.16,EFT634160,XXXX004,Paid
1386,E1230,Employee_230,Payroll Ops,04/09/2025,04/22/2025,04/24/2025,4482,0.18,15.08,200,815.99,3466.01,EFT472566,XXXX002,Paid
1387,E1003,Employee_3,HR,04/23/2025,05/06/2025,05/08/2025,5210.48,0.26,25.28,50,1006.31,4154.17,EFT622355,XXXX002,Paid
1388,E1137,Employee_137,Payroll Ops,05/07/2025,05/20/2025,05/22/2025,2674.19,0.24,11.98,120,553.94,2000.25,EFT672696,XXXX999,Paid
1389,E1019,Employee_19,HR,05/21/2025,06/03/2025,06/05/2025,4975.53,0.18,16.74,120,884.55,3970.98,EFT606743,XXXX003,Paid
1390,E1246,Employee_246,IT,06/04/2025,06/17/2025,06/19/2025,5340,0.95,93.45,50,1141.75,4148.25,EFT183952,XXXX002,Paid
1391,E1269,Employee_269,Customer Service,06/18/2025,07/01/2025,07/03/2025,3173.59,0.09,5.35,75,666.05,2432.54,EFT887042,XXXX003,Paid
1392,E1040,Employee_40,HR,07/02/2025,07/15/2025,07/17/2025,4646.05,0.31,26.85,200,1053.85,3392.2,EFT739705,XXXX001,Paid
1393,E1039,Employee_39,IT,07/16/2025,07/29/2025,07/31/2025,4965.87,0.05,4.65,200,990.87,3775,EFT764469,XXXX999,Paid
1394,E1159,Employee_159,HR,07/30/2025,08/12/2025,08/14/2025,4872.48,2.4,209.82,120,998.02,3754.46,EFT155337,XXXX003,Paid
1395,E1005,Employee_5,Payroll Ops,08/13/2025,08/26/2025,08/28/2025,4382,0.03,2.46,0,729.85,3652.15,EFT576089,XXXX999,Paid
1396,E1293,Employee_293,IT,08/27/2025,09/09/2025,09/11/2025,4204.53,1,77.38,75,708.93,3420.6,EFT447617,XXXX004,Paid
1397,E1150,Employee_150,Benefits,09/10/2025,09/23/2025,09/25/2025,3789.44,0.53,37.29,50,847.6,2891.84,EFT275645,XXXX001,Paid
1398,E1155,Employee_155,IT,09/24/2025,10/07/2025,10/09/2025,4365.49,0.56,45.36,75,927.07,3363.42,EFT923154,XXXX999,Paid
